step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
988,0.14196,0.96875,,
989,0.08767,0.97248,,
990,0.21851,0.92222,,
991,0.20184,0.92857,,
992,0.33509,0.8806,,
993,0.04391,0.98551,,
994,0.63012,0.84848,,
995,0.33362,0.92308,,
996,1.82513,0.56154,,
997,0.05127,0.95652,,
998,0.03944,0.98387,,
999,1.48268,0.64957,,
1000,1.87893,0.61538,2.19727,0.66667
1001,0.04633,0.95833,,
1002,0.17762,0.94355,,
1003,0.02288,0.98701,,
1004,0.12416,0.97087,,
1005,1.04133,0.82222,,
1006,0.79986,0.83099,,
1007,0.06913,0.98947,,
1008,0.1083,0.96053,,
1009,0.54042,0.85593,,
1010,2.4754,0.48364,,
1011,0.03808,1.0,,
1012,0.88502,0.75556,,
1013,0.55519,0.87681,,
1014,0.49713,0.84507,,
1015,0.71066,0.83544,,
1016,0.64427,0.83721,,
1017,0.82501,0.74468,,
1018,0.19029,0.94545,,
1019,0.48639,0.87342,,
1020,0.43358,0.87778,,
1021,0.30148,0.90968,,
1022,0.76898,0.86885,,
1023,0.17388,0.92308,,
1024,0.95672,0.76786,,
1025,0.27481,0.95327,,
1026,0.13322,0.96226,,
1027,0.11602,0.9697,,
1028,1.09268,0.8046,,
1029,2.56727,0.47312,,
1030,0.47946,0.90374,,
1031,0.30478,0.94853,,
1032,0.1151,0.96875,,
1033,0.21173,0.93897,,
1034,1.24713,0.76093,,
1035,2.22866,0.50382,,
1036,0.04326,0.97436,,
1037,0.51782,0.87179,,
1038,0.19427,0.94118,,
1039,1.81853,0.57949,,
1040,0.1834,0.91781,,
1041,1.66408,0.62753,,
1042,0.82916,0.79,,
1043,0.19474,0.9375,,
1044,0.04329,0.97101,,
1045,0.03608,0.97674,,
1046,1.13553,0.64865,,
1047,0.06584,0.98305,,
1048,1.49476,0.63793,,
1049,1.38216,0.6748,,
1050,0.68948,0.88372,,
1051,0.2727,0.89796,,
1052,0.0298,0.99083,,
1053,1.71215,0.57471,,
1054,0.24221,0.93023,,
1055,0.08735,0.97333,,
1056,2.78485,0.5,,
1057,0.11946,0.98947,,
1058,0.02124,1.0,,
1059,0.93272,0.81522,,
