step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
988,1.15181,0.69643,,
989,0.1109,0.97541,,
990,0.0641,0.97386,,
991,0.06757,0.9589,,
992,1.64451,0.67241,,
993,1.17642,0.67568,,
994,0.02867,1.0,,
995,1.71942,0.63636,,
996,0.58037,0.84314,,
997,0.58029,0.8481,,
998,0.33492,0.90476,,
999,0.28523,0.93377,,
1000,0.94762,0.79348,1.56414,0.71429
1001,0.17715,0.90323,,
1002,0.10116,0.90476,,
1003,0.28853,0.89286,,
1004,0.64995,0.85106,,
1005,0.0267,1.0,,
1006,0.1523,0.93333,,
1007,0.9039,0.78431,,
1008,0.117,0.99,,
1009,0.99794,0.76812,,
1010,0.29252,0.94118,,
1011,0.02444,0.98701,,
1012,1.18629,0.71795,,
1013,1.13341,0.76991,,
1014,0.09495,0.97647,,
1015,0.04707,0.98611,,
1016,1.71791,0.69565,,
1017,1.88428,0.55769,,
1018,1.4391,0.63014,,
1019,0.40084,0.91176,,
1020,0.85074,0.80952,,
1021,0.01545,0.99107,,
1022,0.022,0.98701,,
1023,2.625,0.46774,,
1024,0.08958,0.975,,
1025,0.1656,0.92754,,
1026,0.01309,1.0,,
1027,0.11785,0.92308,,
1028,0.68234,0.86792,,
1029,0.11681,0.9,,
1030,0.29077,0.85714,,
1031,0.32171,0.90598,,
1032,0.96858,0.78761,,
1033,0.12382,0.9604,,
1034,0.27894,0.80952,,
1035,0.17404,0.9661,,
1036,1.71926,0.60569,,
1037,0.10746,0.9375,,
1038,0.31855,0.90968,,
1039,0.24914,0.95699,,
1040,0.30708,0.94231,,
1041,0.0589,0.95349,,
1042,1.31531,0.66379,,
1043,0.2137,0.93458,,
1044,0.84103,0.73333,,
1045,0.11587,0.97309,,
1046,0.20002,0.94937,,
1047,0.45252,0.89565,,
1048,0.61146,0.80952,,
1049,0.12472,0.98947,,
1050,0.34767,0.93421,,
1051,0.36663,0.91209,,
1052,0.06954,0.95652,,
1053,1.12525,0.75342,,
1054,0.1275,0.97076,,
1055,0.06843,0.95238,,
1056,0.38635,0.90066,,
1057,0.71205,0.80769,,
1058,0.35519,0.9378,,
1059,1.70144,0.64384,,
1060,0.69055,0.79487,,
1061,0.3218,0.90647,,
1062,0.24677,0.92982,,
1063,0.04047,1.0,,
1064,0.2256,0.90805,,
1065,0.8202,0.81333,,
1066,0.10997,0.9505,,
1067,0.17195,0.9596,,
1068,0.78977,0.85714,,
1069,0.44498,0.82857,,
1070,0.41954,0.90196,,
1071,0.04556,1.0,,
1072,0.02678,1.0,,
1073,0.0794,0.93182,,
1074,0.06184,0.97959,,
1075,0.15001,0.91429,,
1076,0.08318,0.95556,,
1077,0.04282,0.98519,,
1078,0.50959,0.86957,,
1079,0.12493,1.0,,
1080,0.17897,0.91176,,
1081,0.97734,0.775,,
1082,2.13451,0.52137,,
1083,0.39609,0.87629,,
1084,0.27401,0.93214,,
1085,1.13328,0.70769,,
1086,0.31432,0.91489,,
1087,0.25849,0.93769,,
1088,0.71661,0.80682,,
1089,0.22119,0.95098,,
1090,0.03096,1.0,,
1091,1.2729,0.725,,
1092,0.0653,0.97826,,
1093,0.02064,0.97938,,
1094,0.0723,0.95,,
1095,1.38309,0.75676,,
1096,0.20235,0.94118,,
1097,0.08036,0.95868,,
1098,0.66618,0.77049,,
1099,0.36144,0.91866,,
1100,0.54272,0.83333,0.04778,0.97959
1101,0.12176,0.97087,,
1102,0.03042,0.97403,,
1103,0.09956,0.9632,,
1104,0.03458,0.99194,,
1105,0.27408,0.9115,,
1106,0.5904,0.85606,,
1107,0.0379,1.0,,
1108,0.40718,0.92208,,
1109,0.29998,0.88732,,
1110,0.9092,0.79562,,
1111,0.56289,0.87912,,
1112,0.50294,0.82857,,
1113,0.41738,0.85938,,
1114,0.03185,0.96429,,
1115,0.53883,0.91176,,
1116,0.49647,0.84615,,
1117,0.07933,0.97696,,
1118,0.50122,0.88696,,
1119,0.06154,0.97895,,
1120,0.10273,0.95455,,
1121,0.79172,0.7963,,
1122,0.01927,0.97849,,
1123,2.02185,0.58863,,
1124,0.02865,0.98611,,
1125,0.3003,0.89231,,
1126,0.14865,0.96429,,
1127,0.19506,0.94118,,
1128,0.28825,0.94915,,
1129,0.25236,0.96825,,
1130,0.32504,0.94505,,
1131,0.27563,0.89474,,
1132,1.19672,0.74468,,
1133,0.62993,0.85915,,
1134,0.05944,0.95833,,
1135,0.04096,0.97297,,
1136,0.05309,0.98165,,
1137,0.80828,0.77,,
1138,0.17787,0.93103,,
1139,0.01489,1.0,,
1140,0.09074,0.97159,,
1141,0.06801,0.98582,,
1142,0.38055,0.9375,,
1143,0.18863,0.94483,,
1144,0.06555,0.98,,
1145,0.77474,0.78723,,
1146,0.35068,0.87069,,
1147,0.1587,0.93421,,
1148,0.05082,0.95833,,
1149,0.05276,0.96667,,
1150,1.78581,0.63717,,
1151,0.05915,0.9781,,
1152,0.09855,0.97297,,
1153,0.29144,0.92655,,
1154,0.06248,0.94444,,
1155,0.35663,0.88608,,
1156,0.66694,0.84716,,
1157,0.0555,0.98592,,
1158,0.03125,0.98113,,
1159,0.05007,0.97917,,
1160,0.31819,0.93296,,
1161,0.30481,0.8806,,
1162,0.21598,0.94928,,
1163,0.17254,0.96154,,
1164,0.08792,0.97561,,
1165,0.01243,0.99306,,
1166,0.18692,0.91667,,
1167,0.10435,0.95312,,
1168,0.14225,0.92593,,
1169,0.26858,0.92,,
1170,0.06382,0.95,,
1171,0.0766,0.9633,,
1172,0.27655,0.92941,,
1173,0.73696,0.82569,,
1174,0.08974,0.97727,,
1175,0.06707,0.96825,,
1176,0.30764,0.88889,,
1177,0.16372,0.97436,,
1178,0.05743,0.96552,,
1179,0.39052,0.91818,,
1180,0.13544,0.96386,,
1181,0.09197,0.96825,,
1182,0.02488,0.98592,,
1183,0.14112,0.95294,,
1184,0.07491,0.92308,,
1185,0.48941,0.79032,,
1186,0.07108,0.94737,,
1187,0.02472,1.0,,
1188,0.38889,0.89157,,
1189,1.8016,0.61111,,
1190,0.35813,0.9,,
1191,0.46513,0.85484,,
1192,0.12666,0.97674,,
1193,1.23864,0.74747,,
1194,0.23998,0.95349,,
1195,0.15951,0.95745,,
1196,0.18351,0.95349,,
1197,0.09351,0.96364,,
1198,0.28465,0.89583,,
1199,0.50969,0.86603,,
1200,0.07071,0.96774,0.25534,0.91729
1201,0.30501,0.91453,,
1202,0.69094,0.83212,,
1203,0.0137,1.0,,
1204,0.05578,0.98305,,
1205,0.4995,0.8984,,
1206,0.02052,0.99231,,
1207,0.04103,0.9697,,
1208,1.75438,0.61538,,
1209,0.52812,0.84322,,
1210,0.93316,0.82609,,
1211,0.61866,0.87324,,
1212,0.40233,0.86486,,
1213,0.11127,0.96721,,
1214,0.26951,0.93846,,
1215,0.34625,0.85185,,
1216,0.43522,0.875,,
1217,0.05649,0.99115,,
1218,0.07265,0.95556,,
1219,0.04782,0.97101,,
1220,0.0503,0.96296,,
1221,0.0529,0.96,,
1222,0.52354,0.88732,,
1223,0.79062,0.81979,,
1224,0.11382,0.94937,,
1225,0.04085,0.98788,,
1226,0.47091,0.8866,,
1227,0.60684,0.82946,,
1228,0.21456,0.94186,,
1229,0.04828,0.97647,,
1230,0.10619,0.95312,,
1231,0.58259,0.85507,,
1232,0.14832,0.93103,,
1233,1.03677,0.83333,,
1234,1.06137,0.76623,,
1235,0.94013,0.7686,,
1236,0.22861,0.94118,,
1237,2.65779,0.47451,,
1238,0.23263,0.92105,,
1239,0.15988,0.95238,,
